,maxes,maxtimes,sensornamemax
1202,3.192413000000002,2020-03-22 08:36:44.716000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1203,4.055316000000001,2020-03-22 21:07:59.803000-04:00,Faye Drive on Burnside Island Sea Level Sensor
1204,-100.0,2020-02-23 12:00:00-05:00,fake
1205,1.3780200000000002,2020-02-24 09:09:29.558000-05:00,Delegal Creek Marina Sea Level Sensor
1206,1.1614740000000001,2020-02-24 21:15:34.824000-05:00,Delegal Creek Marina Sea Level Sensor
1207,1.1056970000000002,2020-02-25 09:57:16.641000-05:00,Delegal Creek Marina Sea Level Sensor
1208,0.8300929999999997,2020-02-25 21:32:55.133000-05:00,Delegal Creek Marina Sea Level Sensor
1209,0.8432170000000001,2020-02-26 10:09:29.505000-05:00,Delegal Creek Marina Sea Level Sensor
1210,0.6627619999999999,2020-02-26 21:50:11.147000-05:00,Delegal Creek Marina Sea Level Sensor
1211,0.03609099999999987,2020-02-27 10:46:59.063000-05:00,Delegal Creek Marina Sea Level Sensor
1212,0.4987119999999994,2020-02-27 22:32:43.997000-05:00,Delegal Creek Marina Sea Level Sensor
1213,0.11811600000000055,2020-02-28 10:59:10.570000-05:00,Delegal Creek Marina Sea Level Sensor
1214,-0.019685999999999204,2020-02-28 23:00:10.620000-05:00,Delegal Creek Marina Sea Level Sensor
1215,-0.767754,2020-02-29 11:11:22.779000-05:00,Delegal Creek Marina Sea Level Sensor
1216,-0.1279590000000006,2020-02-29 23:58:01.437000-05:00,Delegal Creek Marina Sea Level Sensor
1217,-0.4134059999999993,2020-03-01 12:34:36.983000-05:00,Delegal Creek Marina Sea Level Sensor
1218,0.10171099999999988,2020-03-02 00:45:46.358000-05:00,Delegal Creek Marina Sea Level Sensor
1219,-0.656200000000001,2020-03-02 12:51:57.023000-05:00,Delegal Creek Marina Sea Level Sensor
1220,-0.01640499999999978,2020-03-03 01:43:41.443000-05:00,Delegal Creek Marina Sea Level Sensor
1221,-0.8957130000000006,2020-03-03 13:59:59.199000-05:00,Delegal Creek Marina Sea Level Sensor
1222,0.07218199999999975,2020-03-04 02:46:46.024000-05:00,Delegal Creek Marina Sea Level Sensor
1223,-0.2887279999999999,2020-03-04 15:03:06.289000-05:00,Delegal Creek Marina Sea Level Sensor
1224,0.8104070000000005,2020-03-05 04:15:17.994000-05:00,Delegal Creek Marina Sea Level Sensor
1225,0.8629029999999993,2020-03-05 16:26:27.426000-05:00,Delegal Creek Marina Sea Level Sensor
1226,1.217251,2020-03-06 04:47:50.797000-05:00,Delegal Creek Marina Sea Level Sensor
1227,-0.5216789999999998,2020-03-06 17:04:06.336000-05:00,Delegal Creek Marina Sea Level Sensor
1228,0.9843000000000002,2020-03-07 05:55:47.103000-05:00,Delegal Creek Marina Sea Level Sensor
1229,0.626671,2020-03-07 18:22:14.955000-05:00,Delegal Creek Marina Sea Level Sensor
1230,1.7750209999999997,2020-03-08 08:08:56.282000-04:00,Delegal Creek Marina Sea Level Sensor
1231,1.2664659999999994,2020-03-08 20:45:38.850000-04:00,Delegal Creek Marina Sea Level Sensor
1232,2.112964,2020-03-09 09:01:50.502000-04:00,Delegal Creek Marina Sea Level Sensor
1233,1.8176740000000002,2020-03-09 21:28:14.832000-04:00,Delegal Creek Marina Sea Level Sensor
1234,2.1588979999999998,2020-03-10 09:54:39.506000-04:00,Delegal Creek Marina Sea Level Sensor
1235,2.030939,2020-03-10 22:15:57.604000-04:00,Delegal Creek Marina Sea Level Sensor
1236,1.7750209999999997,2020-03-11 10:32:13.090000-04:00,Delegal Creek Marina Sea Level Sensor
1237,2.178584,2020-03-11 23:08:43.450000-04:00,Delegal Creek Marina Sea Level Sensor
1238,1.5781610000000006,2020-03-12 11:28:00.408000-04:00,Delegal Creek Marina Sea Level Sensor
1239,2.0539059999999996,2020-03-13 00:04:32.979000-04:00,Delegal Creek Marina Sea Level Sensor
1240,1.1253830000000002,2020-03-13 12:05:42.914000-04:00,Delegal Creek Marina Sea Level Sensor
1241,1.3123999999999993,2020-03-14 00:37:13.155000-04:00,Delegal Creek Marina Sea Level Sensor
1242,0.6463570000000001,2020-03-14 13:13:47.477000-04:00,Delegal Creek Marina Sea Level Sensor
1243,1.2763090000000004,2020-03-15 02:10:37.036000-04:00,Delegal Creek Marina Sea Level Sensor
1244,0.5840179999999995,2020-03-15 14:06:38.287000-04:00,Delegal Creek Marina Sea Level Sensor
1245,1.3714579999999996,2020-03-16 03:03:25.510000-04:00,Delegal Creek Marina Sea Level Sensor
1246,0.7283819999999999,2020-03-16 15:14:38.490000-04:00,Delegal Creek Marina Sea Level Sensor
1247,1.177879,2020-03-17 04:01:19.614000-04:00,Delegal Creek Marina Sea Level Sensor
1248,0.32810000000000006,2020-03-17 15:47:10.498000-04:00,Delegal Creek Marina Sea Level Sensor
1249,0.9777380000000004,2020-03-18 04:44:04.833000-04:00,Delegal Creek Marina Sea Level Sensor
1250,0.252637,2020-03-18 16:55:18.853000-04:00,Delegal Creek Marina Sea Level Sensor
1251,0.8399359999999998,2020-03-19 05:47:00.063000-04:00,Delegal Creek Marina Sea Level Sensor
1252,0.20014099999999946,2020-03-19 17:48:03.175000-04:00,Delegal Creek Marina Sea Level Sensor
1253,0.5807370000000001,2020-03-20 06:34:40.523000-04:00,Delegal Creek Marina Sea Level Sensor
1254,0.009843000000000046,2020-03-20 19:01:05.512000-04:00,Delegal Creek Marina Sea Level Sensor
1255,0.15420699999999954,2020-03-21 07:32:30.172000-04:00,Delegal Creek Marina Sea Level Sensor
1256,0.03281000000000045,2020-03-21 19:33:32.410000-04:00,Delegal Creek Marina Sea Level Sensor
1257,0.5413649999999999,2020-03-22 08:50:43.866000-04:00,Delegal Creek Marina Sea Level Sensor
1258,1.253342,2020-03-22 20:51:44.164000-04:00,Delegal Creek Marina Sea Level Sensor
1259,-100.0,2020-02-23 12:00:00-05:00,fake
1260,-100.0,2020-02-23 12:00:00-05:00,fake
1261,4.3079529999999995,2020-02-24 09:15:47.756000-05:00,Bull River Marina environmental sensors
1262,4.088125999999999,2020-02-24 21:35:28.976000-05:00,Bull River Marina environmental sensors
1263,3.9700099999999994,2020-02-25 10:00:14.269000-05:00,Bull River Marina environmental sensors
1264,3.6353479999999987,2020-02-25 22:09:51.895000-05:00,Bull River Marina environmental sensors
1265,3.6255049999999995,2020-02-26 10:24:34.377000-05:00,Bull River Marina environmental sensors
1266,3.517231999999999,2020-02-26 22:29:11.718000-05:00,Bull River Marina environmental sensors
1267,2.7363539999999995,2020-02-27 11:19:03.502000-05:00,Bull River Marina environmental sensors
1268,3.284280999999999,2020-02-27 22:48:25.740000-05:00,Bull River Marina environmental sensors
1269,2.8577509999999995,2020-02-28 11:23:16.174000-05:00,Bull River Marina environmental sensors
1270,2.6707339999999995,2020-02-28 23:22:52.656000-05:00,Bull River Marina environmental sensors
1271,2.0046909999999984,2020-02-29 11:37:35.420000-05:00,Bull River Marina environmental sensors
1272,2.6247999999999987,2020-03-01 00:07:20.646000-05:00,Bull River Marina environmental sensors
1273,2.359038999999999,2020-03-01 12:17:00.420000-05:00,Bull River Marina environmental sensors
1274,2.7921309999999995,2020-03-02 00:46:43.843000-05:00,Bull River Marina environmental sensors
1275,1.9948479999999993,2020-03-02 13:01:29.058000-05:00,Bull River Marina environmental sensors
1276,2.6969819999999993,2020-03-03 02:06:29.232000-05:00,Bull River Marina environmental sensors
1277,1.8012689999999996,2020-03-03 14:11:10.362000-05:00,Bull River Marina environmental sensors
1278,2.8085359999999993,2020-03-04 03:11:06.153000-05:00,Bull River Marina environmental sensors
1279,2.359038999999999,2020-03-04 15:00:36.810000-05:00,Bull River Marina environmental sensors
1280,3.6320669999999993,2020-03-05 04:00:36.416000-05:00,Bull River Marina environmental sensors
1281,3.7764309999999996,2020-03-05 16:55:31.129000-05:00,Bull River Marina environmental sensors
1282,4.206242,2020-03-06 05:15:14.876000-05:00,Bull River Marina environmental sensors
1283,2.319666999999999,2020-03-06 16:54:43.952000-05:00,Bull River Marina environmental sensors
1284,3.9043899999999994,2020-03-07 06:14:48.436000-05:00,Bull River Marina environmental sensors
1285,3.5500419999999986,2020-03-07 18:54:41.373000-05:00,Bull River Marina environmental sensors
1286,4.819788999999999,2020-03-08 08:14:24.208000-04:00,Bull River Marina environmental sensors
1287,4.252175999999999,2020-03-08 21:09:22.745000-04:00,Bull River Marina environmental sensors
1288,5.170855999999999,2020-03-09 09:19:07.379000-04:00,Bull River Marina environmental sensors
1289,4.849317999999999,2020-03-09 21:43:49.597000-04:00,Bull River Marina environmental sensors
1290,5.157731999999999,2020-03-10 10:03:36.044000-04:00,Bull River Marina environmental sensors
1291,5.033054,2020-03-10 22:33:25.684000-04:00,Bull River Marina environmental sensors
1292,4.747606999999999,2020-03-11 10:53:11.132000-04:00,Bull River Marina environmental sensors
1293,5.161013,2020-03-11 23:22:58.100000-04:00,Bull River Marina environmental sensors
1294,4.550746999999999,2020-03-12 11:52:46.241000-04:00,Bull River Marina environmental sensors
1295,5.023210999999999,2020-03-13 00:12:29.169000-04:00,Bull River Marina environmental sensors
1296,3.996257999999999,2020-03-13 12:47:21.311000-04:00,Bull River Marina environmental sensors
1297,4.225928,2020-03-14 01:12:07.018000-04:00,Bull River Marina environmental sensors
1298,3.546760999999999,2020-03-14 13:26:49.424000-04:00,Bull River Marina environmental sensors
1299,4.248894999999999,2020-03-15 02:06:38.466000-04:00,Bull River Marina environmental sensors
1300,3.3564629999999998,2020-03-15 14:26:20.039000-04:00,Bull River Marina environmental sensors
1301,4.2784239999999985,2020-03-16 03:01:06.587000-04:00,Bull River Marina environmental sensors
1302,3.5861329999999993,2020-03-16 15:40:56.931000-04:00,Bull River Marina environmental sensors
1303,4.0553159999999995,2020-03-17 04:10:44.248000-04:00,Bull River Marina environmental sensors
1304,3.0841399999999988,2020-03-17 16:25:29.449000-04:00,Bull River Marina environmental sensors
1305,3.845331999999999,2020-03-18 05:05:15.985000-04:00,Bull River Marina environmental sensors
1306,3.031643999999999,2020-03-18 17:04:52.490000-04:00,Bull River Marina environmental sensors
1307,3.6353479999999987,2020-03-19 05:59:46.640000-04:00,Bull River Marina environmental sensors
1308,2.975866999999999,2020-03-19 18:09:28.082000-04:00,Bull River Marina environmental sensors
1309,3.3892729999999993,2020-03-20 06:44:12.599000-04:00,Bull River Marina environmental sensors
1310,2.8019739999999995,2020-03-20 18:53:51.777000-04:00,Bull River Marina environmental sensors
1311,2.9135279999999995,2020-03-21 07:38:42.147000-04:00,Bull River Marina environmental sensors
1312,2.7757259999999997,2020-03-21 19:43:18.987000-04:00,Bull River Marina environmental sensors
1313,3.3991159999999994,2020-03-22 08:43:15.651000-04:00,Bull River Marina environmental sensors
1314,4.189836999999999,2020-03-22 21:13:03.177000-04:00,Bull River Marina environmental sensors
